sample_id,dataset,label,func_name,strategy,total_lines,suspicious_lines,task1_score,task2_score,task3_score,task4_score,V_score,mtd_verdict,T_score,alc_decision,trust_level,diagnosis_run,error_source,outlier_task,dominant_cwe,conflict_pattern,repair_run,patch_generated,repair_cwe,repair_error_source
2146,bigvul,0,xfrm_send_mapping,heuristic,21,1,0.28,0.9778,0.0,0.3036,0.0256,NON_VULNERABLE,0.7312,trustworthy,MODERATE,NO,,,,,NO,,,
2147,bigvul,0,unknown_2147,heuristic,5,0,0.0,0.9592,0.0,0.075,0.0116,NON_VULNERABLE,0.6936,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2148,bigvul,0,unknown_2148,heuristic,1,0,0.0,0.0,0.0,0.0,0.0039,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2149,bigvul,0,unknown_2149,heuristic,15,0,0.0,0.7981,0.0,0.075,0.0139,NON_VULNERABLE,0.7495,trustworthy,MODERATE,NO,,,,,NO,,,
2150,bigvul,0,pdin_Size,heuristic,6,0,0.0,0.9305,0.0,0.275,0.0151,NON_VULNERABLE,0.7147,trustworthy,MODERATE,NO,,,,,NO,,,
2151,bigvul,0,unknown_2151,heuristic,13,1,0.615,0.9961,0.0,0.1673,0.0127,NON_VULNERABLE,0.7068,trustworthy,MODERATE,NO,,,,,NO,,,
2152,bigvul,0,unknown_2152,heuristic,1,0,0.0,0.0,0.0,0.0,0.0039,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2153,bigvul,0,crypto_hash_walk_done,heuristic,37,0,0.0,0.9868,0.0,0.3122,0.0207,NON_VULNERABLE,0.6959,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2154,bigvul,0,CheckCaf,heuristic,22,0,0.0,0.3049,0.0,0.2386,0.0104,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2155,bigvul,0,PHP_FUNCTION,heuristic,37,0,0.0,0.8571,0.0,0.3223,0.0193,NON_VULNERABLE,0.7385,trustworthy,MODERATE,NO,,,,,NO,,,
2156,bigvul,0,unknown_2156,heuristic,16,0,0.0,0.9933,0.0,0.075,0.0136,NON_VULNERABLE,0.6812,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2157,bigvul,0,ip6mr_rule_compare,heuristic,5,0,0.0,0.7981,0.0,0.475,0.0099,NON_VULNERABLE,0.7956,trustworthy,MODERATE,NO,,,,,NO,,,
2158,bigvul,0,unknown_2158,heuristic,12,1,0.28,0.9906,0.0,0.15,0.0224,NON_VULNERABLE,0.7147,trustworthy,MODERATE,NO,,,,,NO,,,
2159,bigvul,0,SSL_in_init,heuristic,4,0,0.0,0.8647,0.0,0.475,0.0112,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
2160,bigvul,0,unknown_2160,heuristic,24,0,0.0,0.9906,0.0,0.15,0.0184,NON_VULNERABLE,0.6884,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2161,bigvul,0,unknown_2161,heuristic,12,0,0.0,0.9906,0.0,0.075,0.0147,NON_VULNERABLE,0.6822,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2162,bigvul,0,if,heuristic,12,0,0.0,0.9751,0.0,0.3519,0.0186,NON_VULNERABLE,0.6998,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2163,bigvul,0,attach_entity_load_avg,heuristic,38,0,0.0,0.92,0.0,0.2763,0.0182,NON_VULNERABLE,0.7182,trustworthy,MODERATE,NO,,,,,NO,,,
2164,bigvul,0,sctp_getsockopt_peer_addr_info,heuristic,47,0,0.0,0.9533,0.0,0.3032,0.0171,NON_VULNERABLE,0.7072,trustworthy,MODERATE,NO,,,,,NO,,,
2165,bigvul,0,unknown_2165,heuristic,23,0,0.0,0.2938,0.0,0.3,0.0164,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2166,bigvul,0,unknown_2166,heuristic,5,0,0.0,0.9592,0.0,0.075,0.0119,NON_VULNERABLE,0.6936,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2167,bigvul,1,unknown_2167,ground_truth,10,1,0.7,0.9993,0.0,0.075,1.0,VULNERABLE,0.5964,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
2168,bigvul,0,DefragTrackerFree,heuristic,10,0,0.0,0.7981,0.0,0.51,0.0151,NON_VULNERABLE,0.6969,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,NOISY_STRATEGY
2169,bigvul,0,Cleanup,heuristic,17,2,0.615,0.9965,0.0,0.3618,0.0238,NON_VULNERABLE,0.728,trustworthy,MODERATE,NO,,,,,NO,,,
2170,bigvul,0,BTM_PasskeyReqReply,heuristic,51,0,0.0,0.8888,0.0,0.2485,0.0247,NON_VULNERABLE,0.7281,trustworthy,MODERATE,NO,,,,,NO,,,
2171,bigvul,0,inode_newsize_ok,heuristic,26,0,0.0,0.9539,0.0,0.2885,0.0201,NON_VULNERABLE,0.7069,trustworthy,MODERATE,NO,,,,,NO,,,
2172,bigvul,0,unknown_2172,heuristic,20,0,0.0,0.8647,0.0,0.3,0.0176,NON_VULNERABLE,0.7364,trustworthy,MODERATE,NO,,,,,NO,,,
2173,bigvul,0,unknown_2173,heuristic,7,0,0.0,0.8983,0.0,0.15,0.0154,NON_VULNERABLE,0.721,trustworthy,MODERATE,NO,,,,,NO,,,
2174,bigvul,0,if,heuristic,9,0,0.0,0.831,0.0,0.2083,0.0197,NON_VULNERABLE,0.7461,trustworthy,MODERATE,NO,,,,,NO,,,
2175,bigvul,0,uas_free_unsubmitted_urbs,heuristic,18,0,0.3,0.9817,0.0,0.3417,0.0235,NON_VULNERABLE,0.7327,trustworthy,MODERATE,NO,,,,,NO,,,
2176,bigvul,0,ewk_view_paint_context_clip,heuristic,6,0,0.0,0.7364,0.0,0.475,0.0093,NON_VULNERABLE,0.8119,trustworthy,HIGH,NO,,,,,NO,,,
2177,bigvul,0,emulator_set_cached_descriptor,heuristic,27,1,0.685,0.9842,0.0222,0.2972,0.0162,NON_VULNERABLE,0.7255,trustworthy,MODERATE,NO,,,,,NO,,,
2178,bigvul,0,if,heuristic,14,0,0.0,0.9942,0.0,0.1607,0.0179,NON_VULNERABLE,0.6878,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2179,bigvul,0,NormalURLColor,heuristic,18,0,0.0,0.7364,0.0,0.075,0.0141,NON_VULNERABLE,0.7694,trustworthy,MODERATE,NO,,,,,NO,,,
2180,bigvul,0,unknown_2180,heuristic,8,0,0.0,0.8647,0.0,0.15,0.0161,NON_VULNERABLE,0.7324,trustworthy,MODERATE,NO,,,,,NO,,,
2181,bigvul,0,if,heuristic,9,1,0.28,0.9992,0.0,0.3417,0.0183,NON_VULNERABLE,0.7258,trustworthy,MODERATE,NO,,,,,NO,,,
2182,bigvul,0,unknown_2182,heuristic,9,0,0.0,0.831,0.0,0.075,0.0128,NON_VULNERABLE,0.7385,trustworthy,MODERATE,NO,,,,,NO,,,
2183,bigvul,0,unknown_2183,heuristic,6,0,0.0,0.7364,0.0,0.075,0.0065,NON_VULNERABLE,0.7694,trustworthy,MODERATE,NO,,,,,NO,,,
2184,bigvul,0,unknown_2184,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0064,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
2185,bigvul,0,unknown_2185,heuristic,6,0,0.0,0.7364,0.0,0.15,0.0081,NON_VULNERABLE,0.7739,trustworthy,MODERATE,NO,,,,,NO,,,
2186,bigvul,0,if,heuristic,10,0,0.0,0.7981,0.0,0.195,0.0197,NON_VULNERABLE,0.7563,trustworthy,MODERATE,NO,,,,,NO,,,
2187,bigvul,0,compat_calc_entry,heuristic,30,6,0.615,0.9817,0.0267,0.55,0.0117,NON_VULNERABLE,0.746,trustworthy,MODERATE,NO,,,,,NO,,,
2188,bigvul,0,console_sysfs_notify,heuristic,5,0,0.0,0.9592,0.0,0.075,0.0116,NON_VULNERABLE,0.6936,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2189,bigvul,0,_zend_hash_add_or_update,heuristic,4,0,0.0,0.8647,0.0,0.375,0.009,NON_VULNERABLE,0.7825,trustworthy,MODERATE,NO,,,,,NO,,,
2190,bigvul,0,unknown_2190,heuristic,25,0,0.3,0.7981,0.032,0.15,0.0084,NON_VULNERABLE,0.8298,trustworthy,HIGH,NO,,,,,NO,,,
2191,bigvul,0,unknown_2191,heuristic,6,0,0.0,0.9305,0.0,0.075,0.012,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
2192,bigvul,0,enabledAtRuntimeMethodMethodCallback,heuristic,6,0,0.0,0.0,0.0,0.475,0.0054,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2193,bigvul,0,unknown_2193,heuristic,15,0,0.0,0.9592,0.0,0.075,0.0104,NON_VULNERABLE,0.6936,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2194,bigvul,0,unknown_2194,heuristic,5,0,0.0,0.7981,0.0,0.075,0.0062,NON_VULNERABLE,0.7495,trustworthy,MODERATE,NO,,,,,NO,,,
2195,bigvul,0,unknown_2195,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0085,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
2196,bigvul,0,unknown_2196,heuristic,15,0,0.0,0.9761,0.0,0.075,0.0156,NON_VULNERABLE,0.6875,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2197,bigvul,0,unknown_2197,heuristic,20,0,0.0,0.9392,0.0,0.15,0.0176,NON_VULNERABLE,0.7067,trustworthy,MODERATE,NO,,,,,NO,,,
2198,bigvul,0,unknown_2198,heuristic,14,0,0.0,0.8199,0.0,0.075,0.0126,NON_VULNERABLE,0.7423,trustworthy,MODERATE,NO,,,,,NO,,,
2199,bigvul,1,do_sparc_fault,ground_truth,188,5,1.0,0.573,0.0,0.3894,1.0,VULNERABLE,0.7477,trustworthy,MODERATE,NO,,,,,NO,,,
2200,bigvul,0,unknown_2200,heuristic,6,0,0.0,0.7364,0.0,0.075,0.0065,NON_VULNERABLE,0.7694,trustworthy,MODERATE,NO,,,,,NO,,,
2201,bigvul,0,mSignalledError,heuristic,9,0,0.0,0.0,0.0,0.075,0.0053,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2202,bigvul,0,if,heuristic,12,0,0.0,0.9906,0.0,0.35,0.0171,NON_VULNERABLE,0.6946,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2203,bigvul,0,hvcc_Read,heuristic,15,0,0.0,0.9305,0.0,0.155,0.0219,NON_VULNERABLE,0.7101,trustworthy,MODERATE,NO,,,,,NO,,,
2204,bigvul,0,unknown_2204,heuristic,21,0,0.0,0.8983,0.0,0.15,0.0145,NON_VULNERABLE,0.721,trustworthy,MODERATE,NO,,,,,NO,,,
2205,bigvul,0,gf_net_get_ntp,heuristic,15,0,0.0,0.6558,0.0,0.39,0.0156,NON_VULNERABLE,0.8931,trustworthy,HIGH,NO,,,,,NO,,,
2206,bigvul,0,unknown_2206,heuristic,9,0,0.0,0.831,0.0,0.15,0.0119,NON_VULNERABLE,0.7437,trustworthy,MODERATE,NO,,,,,NO,,,
2207,bigvul,0,unknown_2207,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
2208,bigvul,0,unknown_2208,heuristic,81,0,0.0,0.8613,0.0,0.15,0.0279,NON_VULNERABLE,0.7335,trustworthy,MODERATE,NO,,,,,NO,,,
2209,bigvul,0,CallDwmSetIconicLivePreviewBitmap,heuristic,18,0,0.0,0.7364,0.0,0.075,0.0186,NON_VULNERABLE,0.7694,trustworthy,MODERATE,NO,,,,,NO,,,
2210,bigvul,0,ebcdic_ctrl,heuristic,16,1,0.28,0.9975,0.0,0.55,0.0289,NON_VULNERABLE,0.7247,trustworthy,MODERATE,NO,,,,,NO,,,
2211,bigvul,0,if,heuristic,8,0,0.0,0.9817,0.0,0.475,0.0179,NON_VULNERABLE,0.6934,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2212,bigvul,0,php_pgsql_update,heuristic,70,0,0.0,0.8722,0.0,0.3278,0.0219,NON_VULNERABLE,0.7337,trustworthy,MODERATE,NO,,,,,NO,,,
2213,bigvul,0,SetImageStorageClass,heuristic,10,0,0.0,0.9817,0.0,0.435,0.0209,NON_VULNERABLE,0.6954,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2214,bigvul,0,unknown_2214,heuristic,4,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2215,bigvul,0,unknown_2215,heuristic,10,0,0.0,0.9093,0.0,0.15,0.0127,NON_VULNERABLE,0.7172,trustworthy,MODERATE,NO,,,,,NO,,,
2216,bigvul,0,ipv6_gro_complete,heuristic,24,0,0.0,0.903,0.0,0.375,0.0188,NON_VULNERABLE,0.7228,trustworthy,MODERATE,NO,,,,,NO,,,
2217,bigvul,0,unknown_2217,heuristic,7,2,0.755,0.9997,0.0,0.7607,0.0105,NON_VULNERABLE,0.7178,trustworthy,MODERATE,NO,,,,,NO,,,
2218,bigvul,0,switch,heuristic,35,0,0.0,0.987,0.0,0.2186,0.022,NON_VULNERABLE,0.6935,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2219,bigvul,0,ib_uverbs_release_event_file,heuristic,7,0,0.0,0.0,0.0,0.475,0.0054,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2220,bigvul,0,checkAppendMsg,heuristic,22,0,0.0,0.9737,0.0,0.2591,0.0211,NON_VULNERABLE,0.6996,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2221,bigvul,0,unknown_2221,heuristic,13,1,0.615,0.9927,0.0,0.2423,0.0158,NON_VULNERABLE,0.7177,trustworthy,MODERATE,NO,,,,,NO,,,
2222,bigvul,0,unknown_2222,heuristic,16,0,0.0,0.9817,0.0,0.225,0.0118,NON_VULNERABLE,0.6956,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2223,bigvul,0,unknown_2223,heuristic,9,0,0.0,0.9714,0.0,0.075,0.0146,NON_VULNERABLE,0.6892,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2224,bigvul,0,DidVisibilityChange,heuristic,9,0,0.0,0.831,0.0,0.4167,0.0144,NON_VULNERABLE,0.7907,trustworthy,MODERATE,NO,,,,,NO,,,
2225,bigvul,0,unknown_2225,heuristic,35,0,0.0,0.9488,0.0,0.075,0.0184,NON_VULNERABLE,0.6974,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2226,bigvul,0,unknown_2226,heuristic,9,0,0.0,0.9714,0.0,0.075,0.0128,NON_VULNERABLE,0.6892,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2227,bigvul,1,bdt_enable,ground_truth,12,1,0.7,0.9906,0.0,0.15,1.0,VULNERABLE,0.6118,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
2228,bigvul,0,em_dr_write,heuristic,17,0,0.0,0.9768,0.0,0.3574,0.0201,NON_VULNERABLE,0.6991,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2229,bigvul,0,lua_get_cookie,heuristic,13,0,0.0,0.8422,0.0,0.3346,0.0139,NON_VULNERABLE,0.743,trustworthy,MODERATE,NO,,,,,NO,,,
2230,bigvul,1,mp_encode_lua_table_as_map,heuristic,23,0,0.0,0.7512,0.0,0.3587,0.0198,NON_VULNERABLE,0.8166,trustworthy,HIGH,NO,,,,,NO,,,
2231,bigvul,0,unknown_2231,heuristic,9,0,0.0,0.5889,0.0,0.075,0.0069,NON_VULNERABLE,0.8662,trustworthy,HIGH,NO,,,,,NO,,,
2232,bigvul,0,unknown_2232,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0064,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
2233,bigvul,0,unknown_2233,heuristic,2,0,0.0,0.0,0.0,0.075,0.0046,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2234,bigvul,0,AppLayerProtoDetectProbingParserAppend,heuristic,18,1,0.28,0.9817,0.0,0.2833,0.0249,NON_VULNERABLE,0.7289,trustworthy,MODERATE,NO,,,,,NO,,,
2235,bigvul,0,sepbasecolor,heuristic,39,0,0.0,0.9305,0.0154,0.4096,0.0115,NON_VULNERABLE,0.7156,trustworthy,MODERATE,NO,,,,,NO,,,
2236,bigvul,0,refill_work,heuristic,21,1,0.615,0.9778,0.0,0.55,0.0231,NON_VULNERABLE,0.739,trustworthy,MODERATE,NO,,,,,NO,,,
2237,bigvul,0,StubGLDeleteProgram,heuristic,3,0,0.0,0.0,0.0,0.075,0.005,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2238,bigvul,0,page_not_mapped,heuristic,4,0,0.0,0.8647,0.0,0.475,0.008,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
2239,bigvul,0,tcp_rcv_state_process,heuristic,250,0,0.0,0.4727,0.0072,0.3336,0.0429,NON_VULNERABLE,0.9832,trustworthy,HIGH,NO,,,,,NO,,,
2240,bigvul,0,unknown_2240,heuristic,34,0,0.0,0.9049,0.0,0.225,0.0203,NON_VULNERABLE,0.7222,trustworthy,MODERATE,NO,,,,,NO,,,
2241,bigvul,0,unknown_2241,heuristic,5,0,0.0,0.9592,0.0,0.075,0.0116,NON_VULNERABLE,0.6936,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2242,bigvul,0,mcryptd_hash_setkey,heuristic,15,0,0.0,0.6558,0.0,0.475,0.0131,NON_VULNERABLE,0.8848,trustworthy,HIGH,NO,,,,,NO,,,
2243,bigvul,0,unknown_2243,heuristic,18,0,0.0,0.3588,0.0,0.075,0.0078,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2244,bigvul,0,SyncAuthenticPixelCacheNexus,heuristic,42,1,0.28,0.9778,0.0,0.15,0.0219,NON_VULNERABLE,0.7191,trustworthy,MODERATE,NO,,,,,NO,,,
2245,bigvul,0,for,heuristic,18,0,0.0,0.9817,0.0,0.5083,0.0226,NON_VULNERABLE,0.6437,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,NOISY_STRATEGY
2246,bigvul,0,unknown_2246,heuristic,4,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2247,bigvul,0,unknown_2247,heuristic,9,0,0.0,0.9714,0.0,0.075,0.0148,NON_VULNERABLE,0.6892,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2248,bigvul,0,hashtable_iter_serial,heuristic,5,0,0.0,0.7981,0.0,0.475,0.0114,NON_VULNERABLE,0.7956,trustworthy,MODERATE,NO,,,,,NO,,,
2249,bigvul,0,unknown_2249,heuristic,23,1,0.615,0.9987,0.0,0.2022,0.0117,NON_VULNERABLE,0.7109,trustworthy,MODERATE,NO,,,,,NO,,,
2250,bigvul,0,unknown_2250,heuristic,5,0,0.0,0.7981,0.0,0.075,0.0062,NON_VULNERABLE,0.7495,trustworthy,MODERATE,NO,,,,,NO,,,
2251,bigvul,0,unknown_2251,heuristic,10,0,0.0,0.9817,0.0,0.075,0.0143,NON_VULNERABLE,0.6854,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2252,bigvul,0,unknown_2252,heuristic,17,0,0.0,0.8478,0.0,0.15,0.0124,NON_VULNERABLE,0.7381,trustworthy,MODERATE,NO,,,,,NO,,,
2253,bigvul,1,unknown_2253,ground_truth,35,3,0.7,0.9897,0.0,0.15,1.0,VULNERABLE,0.612,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
2254,bigvul,0,if,heuristic,10,0,0.0,0.9918,0.0,0.195,0.0144,NON_VULNERABLE,0.6907,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2255,bigvul,0,unknown_2255,heuristic,4,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2256,bigvul,0,mbedtls_ecdsa_from_keypair,heuristic,15,0,0.0,0.8816,0.0,0.47,0.0211,NON_VULNERABLE,0.7722,trustworthy,MODERATE,NO,,,,,NO,,,
2257,bigvul,0,encode_search_options_request,heuristic,27,1,0.28,0.9788,0.0,0.4611,0.0282,NON_VULNERABLE,0.7333,trustworthy,MODERATE,NO,,,,,NO,,,
2258,bigvul,0,unknown_2258,heuristic,10,0,0.0,0.7981,0.0,0.075,0.0134,NON_VULNERABLE,0.7495,trustworthy,MODERATE,NO,,,,,NO,,,
2259,bigvul,1,unknown_2259,heuristic,23,0,0.0,0.0,0.0,0.075,0.0057,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2260,bigvul,0,unknown_2260,heuristic,4,0,0.0,0.8647,0.0,0.075,0.006,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
2261,bigvul,0,rmd160_init,heuristic,16,5,0.615,0.9889,0.0,0.475,0.0411,NON_VULNERABLE,0.7356,trustworthy,MODERATE,NO,,,,,NO,,,
2262,bigvul,0,unknown_2262,heuristic,3,0,0.0,0.9305,0.0,0.075,0.006,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
2263,bigvul,0,unknown_2263,heuristic,17,0,0.0,0.9406,0.0,0.225,0.0145,NON_VULNERABLE,0.7099,trustworthy,MODERATE,NO,,,,,NO,,,
2264,bigvul,0,unknown_2264,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
2265,bigvul,0,unknown_2265,heuristic,6,0,0.0,0.0,0.0,0.075,0.0048,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2266,bigvul,0,unknown_2266,heuristic,6,0,0.0,0.0,0.0,0.075,0.0048,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2267,bigvul,0,unknown_2267,heuristic,5,0,0.0,0.7981,0.0,0.075,0.0062,NON_VULNERABLE,0.7495,trustworthy,MODERATE,NO,,,,,NO,,,
2268,bigvul,0,unknown_2268,heuristic,22,1,0.615,0.9817,0.0,0.2046,0.0156,NON_VULNERABLE,0.7161,trustworthy,MODERATE,NO,,,,,NO,,,
2269,bigvul,0,if,heuristic,12,0,0.0,0.9906,0.0,0.175,0.0141,NON_VULNERABLE,0.69,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2270,bigvul,0,unknown_2270,heuristic,1,0,0.0,0.9997,0.0,0.0,0.0041,NON_VULNERABLE,0.6706,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2271,bigvul,0,unknown_2271,heuristic,7,0,0.0,0.8983,0.0,0.075,0.011,NON_VULNERABLE,0.7153,trustworthy,MODERATE,NO,,,,,NO,,,
2272,bigvul,0,unknown_2272,heuristic,16,0,0.0,0.9698,0.0,0.075,0.0134,NON_VULNERABLE,0.6898,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2273,bigvul,0,unknown_2273,heuristic,4,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
2274,bigvul,0,ipc_parse_version,heuristic,9,0,0.0,0.9714,0.0,0.55,0.0129,NON_VULNERABLE,0.6436,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,NOISY_STRATEGY
2275,bigvul,0,unknown_2275,heuristic,4,0,0.0,0.8647,0.0,0.075,0.006,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
2276,bigvul,0,write_matrix,heuristic,13,7,0.685,0.9997,0.3231,0.1673,0.0052,NON_VULNERABLE,0.7592,trustworthy,MODERATE,NO,,,,,NO,,,
2277,bigvul,0,unknown_2277,heuristic,8,0,0.0,0.9502,0.0,0.075,0.0147,NON_VULNERABLE,0.6969,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
2278,bigvul,0,unknown_2278,heuristic,13,0,0.0,0.9539,0.0,0.15,0.0131,NON_VULNERABLE,0.7015,trustworthy,MODERATE,NO,,,,,NO,,,
2279,bigvul,0,unknown_2279,heuristic,14,10,0.615,0.9997,0.0,0.475,0.031,NON_VULNERABLE,0.7327,trustworthy,MODERATE,NO,,,,,NO,,,
2280,bigvul,0,rds_tcp_tc_info,heuristic,40,0,0.0,0.9666,0.0,0.36,0.0192,NON_VULNERABLE,0.7025,trustworthy,MODERATE,NO,,,,,NO,,,
2281,bigvul,0,unknown_2281,heuristic,13,0,0.0,0.7079,0.0,0.15,0.0127,NON_VULNERABLE,0.7824,trustworthy,MODERATE,NO,,,,,NO,,,
2282,bigvul,0,unknown_2282,heuristic,25,0,0.0,0.9439,0.0,0.15,0.0185,NON_VULNERABLE,0.705,trustworthy,MODERATE,NO,,,,,NO,,,
